1590673658.078768684,-0.00926381,-0.0692385,1.33396
1590673658.113622554,-0.00951712,-0.0689969,1.33297
1590673658.148443258,-0.00980107,-0.0687387,1.33203
1590673658.180296096,-0.0101655,-0.0684528,1.33098
1590673658.214179237,-0.0105036,-0.0681771,1.33004
1590673658.249205962,-0.0109309,-0.0678135,1.3289
1590673658.281889980,-0.011422,-0.0674355,1.32771
1590673658.312746133,-0.0118455,-0.0670671,1.32667
1590673658.348690025,-0.0123259,-0.0665537,1.32546
1590673658.381652502,-0.012811,-0.066057,1.3243
1590673658.415254615,-0.0133854,-0.0655005,1.32302
1590673658.446520694,-0.0138913,-0.0649848,1.3219
1590673658.479776796,-0.0144859,-0.0643351,1.32057
1590673658.507450080,-0.0150177,-0.0637413,1.31941
1590673658.546612195,-0.0156875,-0.0630255,1.31803
1590673658.581455848,-0.0164062,-0.0622825,1.31661
1590673658.608784375,-0.0170806,-0.0615358,1.31526
1590673658.643982625,-0.0177175,-0.0607918,1.314
1590673658.677175207,-0.0184819,-0.0598794,1.31252
1590673658.715900241,-0.0192448,-0.0588995,1.31103
1590673658.746592472,-0.0199387,-0.0579253,1.30963
1590673658.783140538,-0.0206987,-0.0568312,1.30804
1590673658.811796149,-0.0213781,-0.0558756,1.30661
1590673658.852444874,-0.0222678,-0.0546498,1.30478
1590673658.884738352,-0.0230416,-0.0535348,1.30316
1590673658.913759503,-0.0237433,-0.0524407,1.30164
1590673658.946787261,-0.0245691,-0.0511109,1.29985
1590673658.979647147,-0.0253357,-0.0498248,1.29817
1590673659.009842851,-0.0261517,-0.0483719,1.29632
1590673659.040456322,-0.0268548,-0.0470881,1.2947
1590673659.081792843,-0.0276878,-0.0455384,1.29277
1590673659.113534074,-0.0285467,-0.0439391,1.29081
1590673659.147430795,-0.0292987,-0.0425356,1.2891
1590673659.179087616,-0.030157,-0.0408259,1.28709
1590673659.212951532,-0.0309285,-0.0391711,1.28518
1590673659.248043413,-0.0317511,-0.0373224,1.28309
1590673659.279433733,-0.0324694,-0.0357027,1.28127
1590673659.314238364,-0.0333202,-0.0337642,1.27912
1590673659.347886734,-0.0341534,-0.031729,1.27696
1590673659.379024866,-0.034852,-0.0299117,1.27508
1590673659.412141503,-0.0356472,-0.0277153,1.27287
1590673659.445208900,-0.0364001,-0.0256293,1.27078
1590673659.482516115,-0.0372246,-0.0233333,1.26846
1590673659.512496936,-0.0380276,-0.0209493,1.26609
1590673659.540443715,-0.0386973,-0.0188536,1.26403
1590673659.582482225,-0.0394435,-0.0163317,1.26162
1590673659.611428766,-0.0400981,-0.0139335,1.25941
1590673659.643079612,-0.0406942,-0.0116613,1.25734
1590673659.678505970,-0.0413863,-0.00893534,1.25489
1590673659.715053368,-0.0420707,-0.00612524,1.2524
1590673659.746711327,-0.0427513,-0.00325579,1.24986
1590673659.780160232,-0.0433187,-0.000730541,1.24765
1590673659.814474152,-0.0439348,0.00231041,1.24505
1590673659.842694300,-0.0444453,0.00523769,1.24262
1590673659.875030003,-0.0449022,0.00801133,1.24036
1590673659.909222497,-0.0454596,0.0113034,1.2377
1590673659.942542334,-0.045955,0.0144304,1.2352
1590673659.975496477,-0.0464034,0.0176469,1.23265
1590673660.008293862,-0.0468139,0.0209396,1.23008
1590673660.042319750,-0.0472257,0.0245744,1.22728
1590673660.074549881,-0.0476224,0.0282961,1.22445
1590673660.107486672,-0.0479266,0.0315727,1.22201
1590673660.139976986,-0.0482672,0.0354757,1.21913
1590673660.174546564,-0.0485682,0.0391705,1.21641
1590673660.214329738,-0.0488546,0.0435562,1.21325
1590673660.247294741,-0.0490515,0.0474526,1.21048
1590673660.276799634,-0.0492224,0.0517221,1.20748
1590673660.315846326,-0.0493346,0.0557797,1.20468
1590673660.348390912,-0.0494174,0.059919,1.20184
1590673660.378593571,-0.0494957,0.0644503,1.19876
1590673660.414643907,-0.0495464,0.0684005,1.19608
1590673660.445280799,-0.0495485,0.0731053,1.19293
1590673660.474755400,-0.0494655,0.0775875,1.18997
1590673660.513995714,-0.0493038,0.0825174,1.18674
1590673660.547279576,-0.0491458,0.0868152,1.18392
1590673660.573480721,-0.0489553,0.0912079,1.18105
1590673660.611386934,-0.0486991,0.0964224,1.17768
1590673660.646620071,-0.0483985,0.101735,1.17426
1590673660.681115599,-0.048026,0.107179,1.17082
1590673660.711946808,-0.0476143,0.112341,1.16759
1590673660.747224027,-0.0471069,0.118011,1.16405
1590673660.778718089,-0.0466234,0.122948,1.16097
1590673660.810714644,-0.0459914,0.128798,1.15734
1590673660.845606199,-0.0452886,0.134773,1.15371
1590673660.876618803,-0.0445919,0.140407,1.15033
1590673660.908890578,-0.0438385,0.146128,1.14693
1590673660.943482735,-0.0430059,0.151958,1.14351
1590673660.977795867,-0.0420386,0.158343,1.13977
1590673661.008230786,-0.0411688,0.163896,1.13652
1590673661.046997085,-0.040119,0.170471,1.13271
1590673661.075472282,-0.0390725,0.176686,1.12916
1590673661.114083045,-0.0378586,0.183511,1.12532
1590673661.147990103,-0.0365743,0.190444,1.12145
1590673661.179909162,-0.0354183,0.19648,1.11812
1590673661.213920073,-0.0339893,0.203627,1.1142
1590673661.247532222,-0.0325033,0.210879,1.11023
1590673661.279344197,-0.0311763,0.21718,1.10678
1590673661.314344173,-0.0295167,0.224676,1.10274
1590673661.347678579,-0.0277735,0.232307,1.09868
1590673661.381271851,-0.0261131,0.239494,1.09487
1590673661.414328206,-0.0242318,0.24737,1.09075
1590673661.445385171,-0.0225497,0.254218,1.08717
1590673661.478257368,-0.0205113,0.262333,1.08296
1590673661.512176590,-0.0187021,0.269402,1.0793
1590673661.545515254,-0.0165237,0.277767,1.075
1590673661.579307648,-0.0144133,0.285661,1.07098
1590673661.605934026,-0.0123979,0.293054,1.06725
1590673661.639574820,-0.00998861,0.301806,1.06287
1590673661.681873414,-0.00750561,0.310689,1.05845
1590673661.714311354,-0.00491741,0.319729,1.05401
1590673661.743843952,-0.00241677,0.328256,1.04986
1590673661.778394447,0.000385906,0.337586,1.04537
1590673661.811541821,0.00286564,0.345695,1.0415
1590673661.844627522,0.00539831,0.353889,1.03761
1590673661.875397357,0.00842233,0.363575,1.03304
1590673661.915723461,0.0115491,0.373402,1.02842
1590673661.948188281,0.0147964,0.383385,1.02376
1590673661.982829625,0.0181575,0.393527,1.01908
1590673662.014462728,0.0213647,0.403081,1.0147
1590673662.048120976,0.0249122,0.413525,1.00998
1590673662.081969351,0.0280191,0.422589,1.00589
1590673662.109815145,0.0312001,0.431761,1.00177
1590673662.142424236,0.0350252,0.4426,0.996924
1590673662.175166281,0.0386878,0.452798,0.992384
1590673662.211268880,0.0427388,0.463926,0.98748
1590673662.246985047,0.0469045,0.475213,0.982553
1590673662.279671888,0.051175,0.486649,0.977586
-1,-1,-1,-1
