
0.013937,0.000778094,-0.134938,1.32652
0.043285,0.00013911,-0.13491,1.32654
0.069829,0.000205473,-0.134861,1.32655
0.086672,0.00028906,-0.134797,1.32657
0.102987,0.000367586,-0.134741,1.32659
0.117312,0.000471872,-0.134661,1.32663
0.130589,0.000595532,-0.134571,1.32667
0.144856,0.000753764,-0.134458,1.32669
0.16417,0.000913718,-0.13434,1.32671
0.185749,0.00178079,-0.134185,1.32674
0.208806,0.00130054,-0.134013,1.32675
0.234714,0.00153987,-0.133827,1.32675
0.266141,0.00182844,-0.133601,1.32676
0.295235,0.00208781,-0.133406,1.32678
0.320525,0.00353449,-0.133159,1.32682
0.347689,0.00278245,-0.132908,1.32686
0.369174,0.00320686,-0.132618,1.3269
0.394137,0.00477085,-0.132303,1.32694
0.425437,0.00476283,-0.132013,1.32697
0.451758,0.0046067,-0.13165,1.32699
0.476297,0.00508968,-0.13132,1.32701
0.504011,0.00568642,-0.130903,1.32705
0.523252,0.00626951,-0.130498,1.32708
0.546255,0.00685,-0.130091,1.32712
0.562179,0.00757377,-0.129581,1.32718
0.584706,0.00902277,-0.129036,1.32725
0.609379,0.0101395,-0.12855,1.32732
0.631348,0.00986062,-0.127973,1.32738
0.659333,0.0111359,-0.127351,1.32746
0.688563,0.0126833,-0.126771,1.32752
0.715684,0.01362,-0.126118,1.32759
0.737356,0.0144647,-0.125522,1.32766
0.763523,0.0154872,-0.124808,1.32773
0.785715,0.0154691,-0.124036,1.32781
0.813658,0.0172199,-0.123283,1.32788
0.837014,0.0176435,-0.122494,1.32796
0.857989,0.019908,-0.121663,1.32804
0.884988,0.0212973,-0.120659,1.32815
0.901719,0.0223564,-0.119895,1.32822
0.920125,0.0236475,-0.118965,1.3283
0.942792,0.025103,-0.117918,1.32839
0.958414,0.0262008,-0.116821,1.32847
0.976238,0.027979,-0.115841,1.32855
1.00035,0.0291879,-0.114652,1.32864
1.02719,0.0306021,-0.113426,1.32874
1.0519,0.0323972,-0.112339,1.32883
1.07294,0.0346292,-0.111033,1.32893
1.09556,0.0363524,-0.109781,1.32902
1.12106,0.037184,-0.108364,1.32913
1.1455,0.0392036,-0.106893,1.32925
1.16458,0.0420953,-0.10559,1.32937
1.19409,0.0442261,-0.104024,1.3295
1.22614,0.0461083,-0.102635,1.3296
1.23955,0.0471057,-0.101075,1.32973
1.25491,0.0505507,-0.0993587,1.32984
1.26653,0.0526025,-0.0978524,1.32995
1.27951,0.0550551,-0.0960492,1.33007
1.29189,0.0562901,-0.0943321,1.33018
1.30816,0.0589147,-0.0924181,1.33028
1.32328,0.061248,-0.0907174,1.33039
1.33637,0.0640174,-0.0886865,1.33052
1.35042,0.0662476,-0.0870471,1.33063
1.36759,0.0698495,-0.0844113,1.3308
1.38413,0.0724682,-0.082482,1.33094
1.39659,0.0753458,-0.0803681,1.33105
1.40967,0.0785406,-0.0780032,1.33118
1.42754,0.0813715,-0.0758971,1.3313
1.44003,0.084761,-0.0733625,1.33144
1.45406,0.0882352,-0.0707426,1.3316
1.46948,0.0912683,-0.0684456,1.33173
1.48405,0.0953013,-0.0656818,1.33187
1.50139,0.0983708,-0.0630342,1.33199
1.51779,0.102578,-0.0601112,1.3321
1.53338,0.106088,-0.0570961,1.33222
1.54884,0.109521,-0.0544391,1.33232
1.56069,0.113639,-0.0512484,1.33245
1.58007,0.117856,-0.0479804,1.3326
1.60345,0.122167,-0.0446284,1.33275
1.62585,0.126277,-0.0414288,1.3329
1.64185,0.130149,-0.0384162,1.33303
1.65494,0.134094,-0.0353493,1.33316
1.67025,0.138793,-0.0316992,1.33329
1.68847,0.143598,-0.0279766,1.33341
1.70144,0.148159,-0.02443,1.33354
1.71804,0.153179,-0.0205203,1.33368
1.74845,0.15832,-0.0165203,1.33383
1.77087,0.163592,-0.0124081,1.334
1.79514,0.168197,-0.00881753,1.33415
1.81331,0.172876,-0.00518013,1.33429
1.8274,0.179548,-0.000862283,1.33443
1.8418,0.184392,0.00322508,1.33455
1.85858,0.190195,0.00771425,1.33469
